model,split,precision_pos,recall_pos,f1_pos
signal,train,0.7988826815642458,0.8461538461538461,0.8218390804597702
signal,val,0.5789473684210527,0.5176470588235295,0.546583850931677
signal,test,0.5692307692307692,0.6379310344827587,0.6016260162601627
direction,train,0.8951048951048951,0.847682119205298,0.8707482993197279
direction,val,0.8846153846153846,0.5609756097560976,0.6865671641791045
direction,test,0.8275862068965517,0.6857142857142857,0.75
