model,split,precision_pos,recall_pos,f1_pos
signal,train,0.6463022508038585,0.881578947368421,0.7458256029684601
signal,val,0.25925925925925924,0.1891891891891892,0.21875
signal,test,0.1111111111111111,0.10909090909090909,0.11009174311926606
direction,train,0.8878504672897196,0.9313725490196079,0.9090909090909091
direction,val,0.625,0.7142857142857143,0.6666666666666666
direction,test,0.868421052631579,0.8048780487804879,0.8354430379746836
