model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9961832061068703,0.8656716417910447,0.9263531499556344
signal,val,0.8595641646489104,0.8217592592592593,0.8402366863905325
signal,test,0.9292929292929293,0.9108910891089109,0.92
direction,train,0.7069813176007866,0.836046511627907,0.7661161427810336
direction,val,0.6592592592592592,0.8725490196078431,0.7510548523206751
direction,test,0.75,0.7767857142857143,0.7631578947368421
