model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9104477611940298,0.5575268817204301,0.691563854618206
signal,val,0.7841409691629956,0.4188235294117647,0.5460122699386503
signal,test,0.7987804878048781,0.5077519379844961,0.6208530805687204
direction,train,0.5014261266400456,0.9920993227990971,0.6661614247821145
direction,val,0.44552058111380144,0.9735449735449735,0.6112956810631229
direction,test,0.5362903225806451,0.9851851851851852,0.6945169712793734
