model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9764705882352941,0.31679389312977096,0.4783861671469741
signal,val,0.25,0.017543859649122806,0.03278688524590164
signal,test,0.375,0.03614457831325301,0.06593406593406594
direction,train,0.8923076923076924,0.943089430894309,0.9169960474308301
direction,val,0.84,0.875,0.8571428571428571
direction,test,0.8571428571428571,0.72,0.782608695652174
