model,split,precision_pos,recall_pos,f1_pos
signal,train,0.34405719392314565,0.7534246575342466,0.4723926380368098
signal,val,0.1702127659574468,0.37037037037037035,0.23323615160349853
signal,test,0.3233082706766917,0.6825396825396826,0.4387755102040816
direction,train,0.7660550458715596,0.6398467432950191,0.697286012526096
direction,val,0.5833333333333334,0.3684210526315789,0.45161290322580644
direction,test,0.6,0.4772727272727273,0.5316455696202531
