model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9787234042553191,0.9907692307692307,0.9847094801223242
signal,val,,,
signal,test,0.34210526315789475,0.2988505747126437,0.31901840490797545
direction,train,1.0,1.0,1.0
direction,val,,,
direction,test,0.6981132075471698,0.5967741935483871,0.6434782608695652
