model,split,precision_pos,recall_pos,f1_pos
signal,train,0.8407960199004975,0.6156648451730419,0.7108307045215563
signal,val,0.6869565217391305,0.45930232558139533,0.5505226480836237
signal,test,0.7446808510638298,0.7847533632286996,0.7641921397379913
direction,train,0.5003035822707954,1.0,0.6669364629704573
direction,val,0.4883720930232558,1.0,0.65625
direction,test,0.5650224215246636,1.0,0.7220630372492837
