model,split,precision_pos,recall_pos,f1_pos
signal,train,1.0,0.9483568075117371,0.9734939759036144
signal,val,0.8246753246753247,0.8410596026490066,0.8327868852459016
signal,test,0.9336734693877551,0.905940594059406,0.9195979899497487
direction,train,0.7197802197802198,0.8821548821548821,0.7927382753403933
direction,val,0.6410256410256411,0.704225352112676,0.6711409395973155
direction,test,0.7706422018348624,0.75,0.7601809954751131
