model,split,precision_pos,recall_pos,f1_pos
signal,train,0.6822916666666666,1.0,0.8111455108359134
signal,val,0.0,0.0,0.0
signal,test,0.16666666666666666,0.25,0.2
direction,train,0.8518518518518519,1.0,0.92
direction,val,1.0,0.7,0.8235294117647058
direction,test,0.8333333333333334,0.8333333333333334,0.8333333333333334
