model,split,precision_pos,recall_pos,f1_pos
signal,train,1.0,0.9389671361502347,0.9685230024213075
signal,val,0.8828125,0.7483443708609272,0.8100358422939068
signal,test,0.9312169312169312,0.8712871287128713,0.9002557544757033
direction,train,0.8141891891891891,0.8114478114478114,0.8128161888701517
direction,val,0.7592592592592593,0.5774647887323944,0.656
direction,test,0.7916666666666666,0.6785714285714286,0.7307692307692307
