model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9974160206718347,0.7134935304990758,0.8318965517241379
signal,val,0.7543859649122807,0.3161764705882353,0.44559585492227977
signal,test,0.803921568627451,0.49696969696969695,0.6142322097378277
direction,train,0.8153153153153153,0.724,0.7669491525423728
direction,val,0.7222222222222222,0.6,0.6554621848739496
direction,test,0.7894736842105263,0.631578947368421,0.7017543859649122
