model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9395017793594306,0.6579439252336449,0.7739098570905093
signal,val,0.8151260504201681,0.5201072386058981,0.6350245499181669
signal,test,0.869281045751634,0.7471910112359551,0.8036253776435045
direction,train,0.7224622030237581,0.8489847715736041,0.780630105017503
direction,val,0.7063829787234043,0.8829787234042553,0.7848699763593381
direction,test,0.7735849056603774,0.82,0.7961165048543689
