model,split,precision_pos,recall_pos,f1_pos
signal,train,0.43103448275862066,0.7225433526011561,0.5399568034557235
signal,val,0.16428571428571428,0.45098039215686275,0.24083769633507854
signal,test,0.2375,0.3220338983050847,0.2733812949640288
direction,train,0.6486486486486487,0.6666666666666666,0.6575342465753424
direction,val,0.3333333333333333,0.42857142857142855,0.375
direction,test,0.631578947368421,0.6,0.6153846153846154
