model,split,precision_pos,recall_pos,f1_pos
signal,train,0.6289237668161435,0.6338983050847458,0.6314012380416432
signal,val,0.32075471698113206,0.16831683168316833,0.22077922077922077
signal,test,0.42857142857142855,0.43820224719101125,0.43333333333333335
direction,train,0.5333333333333333,1.0,0.6956521739130435
direction,val,0.4158415841584158,1.0,0.5874125874125874
direction,test,0.7191011235955056,1.0,0.8366013071895425
