model,split,precision_pos,recall_pos,f1_pos
signal,train,0.6973365617433414,0.909952606635071,0.7895819054146676
signal,val,0.19444444444444445,0.36082474226804123,0.2527075812274368
signal,test,0.21705426356589147,0.4745762711864407,0.2978723404255319
direction,train,0.8245125348189415,0.9426751592356688,0.8796433878157504
direction,val,0.6712328767123288,0.8448275862068966,0.7480916030534351
direction,test,0.7916666666666666,0.40425531914893614,0.5352112676056338
