model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9911190053285968,0.8705148205928237,0.9269102990033222
signal,val,0.8699186991869918,0.7086092715231788,0.781021897810219
signal,test,0.9344262295081968,0.8465346534653465,0.8883116883116883
direction,train,0.8100558659217877,0.9177215189873418,0.8605341246290801
direction,val,0.7096774193548387,0.8354430379746836,0.7674418604651163
direction,test,0.7787610619469026,0.7857142857142857,0.7822222222222223
