model,split,precision_pos,recall_pos,f1_pos
signal,train,0.7857142857142857,0.8949152542372881,0.8367670364500792
signal,val,0.48484848484848486,0.5,0.49230769230769234
signal,test,0.5181818181818182,0.59375,0.5533980582524272
direction,train,0.916030534351145,0.8823529411764706,0.898876404494382
direction,val,0.8,0.4,0.5333333333333333
direction,test,0.8222222222222222,0.6379310344827587,0.7184466019417476
