model,split,precision_pos,recall_pos,f1_pos
signal,train,0.7465277777777778,0.8884297520661157,0.8113207547169812
signal,val,0.38846153846153847,0.4950980392156863,0.4353448275862069
signal,test,0.26744186046511625,0.42592592592592593,0.32857142857142857
direction,train,0.7095808383233533,0.9595141700404858,0.8158347676419966
direction,val,0.5058823529411764,0.9052631578947369,0.6490566037735849
direction,test,0.7446808510638298,0.8333333333333334,0.7865168539325843
