model,split,precision_pos,recall_pos,f1_pos
signal,train,0.33042846768336964,0.794066317626527,0.4666666666666667
signal,val,0.1794871794871795,0.4188034188034188,0.2512820512820513
signal,test,0.23770491803278687,0.47540983606557374,0.31693989071038253
direction,train,0.7135135135135136,0.8859060402684564,0.7904191616766467
direction,val,0.5844155844155844,0.7142857142857143,0.6428571428571429
direction,test,0.7037037037037037,0.95,0.8085106382978723
