model,split,precision_pos,recall_pos,f1_pos
signal,train,0.6485623003194888,0.8903508771929824,0.7504621072088724
signal,val,0.36363636363636365,0.21621621621621623,0.2711864406779661
signal,test,0.10909090909090909,0.10909090909090909,0.10909090909090909
direction,train,0.8214285714285714,0.9019607843137255,0.8598130841121495
direction,val,0.6428571428571429,0.6428571428571429,0.6428571428571429
direction,test,0.8611111111111112,0.7560975609756098,0.8051948051948052
