model,split,precision_pos,recall_pos,f1_pos
signal,train,0.6755852842809364,0.8859649122807017,0.7666034155597723
signal,val,0.25675675675675674,0.5135135135135135,0.34234234234234234
signal,test,0.24,0.43636363636363634,0.3096774193548387
direction,train,0.8157894736842105,0.9117647058823529,0.8611111111111112
direction,val,0.4782608695652174,0.7857142857142857,0.5945945945945946
direction,test,0.825,0.8048780487804879,0.8148148148148148
