model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9157894736842105,1.0,0.9560439560439561
signal,val,0.125,0.03571428571428571,0.05555555555555555
signal,test,0.22727272727272727,0.20833333333333334,0.21739130434782608
direction,train,1.0,1.0,1.0
direction,val,0.8333333333333334,0.9090909090909091,0.8695652173913043
direction,test,0.6,0.6,0.6
