model,split,precision_pos,recall_pos,f1_pos
signal,train,0.5818713450292398,0.8766519823788547,0.6994727592267135
signal,val,0.14285714285714285,0.05405405405405406,0.0784313725490196
signal,test,0.13253012048192772,0.2037037037037037,0.16058394160583941
direction,train,0.4185022026431718,1.0,0.5900621118012422
direction,val,0.4594594594594595,1.0,0.6296296296296297
direction,test,0.7777777777777778,1.0,0.875
