model,split,precision_pos,recall_pos,f1_pos
signal,train,1.0,1.0,1.0
signal,val,0.0,0.0,0.0
signal,test,0.2857142857142857,0.21052631578947367,0.24242424242424243
direction,train,0.9310344827586207,1.0,0.9642857142857143
direction,val,0.0,0.0,0.0
direction,test,0.8,1.0,0.8888888888888888
