model,split,precision_pos,recall_pos,f1_pos
signal,train,0.44871794871794873,0.9417040358744395,0.6078147612156295
signal,val,0.1652892561983471,0.4878048780487805,0.24691358024691357
signal,test,0.22972972972972974,0.6296296296296297,0.33663366336633666
direction,train,0.4260089686098655,1.0,0.5974842767295597
direction,val,0.4146341463414634,1.0,0.5862068965517241
direction,test,0.7777777777777778,1.0,0.875
