model,split,precision_pos,recall_pos,f1_pos
signal,train,0.9347826086956522,0.24641833810888253,0.3900226757369615
signal,val,0.7142857142857143,0.058823529411764705,0.10869565217391304
signal,test,0.4444444444444444,0.07476635514018691,0.128
direction,train,0.9371069182389937,0.93125,0.9341692789968652
direction,val,0.8333333333333334,0.7692307692307693,0.8
direction,test,0.875,0.7538461538461538,0.8099173553719008
