created_date,series,exp_id,horizon_days,up_threshold,down_threshold,strict_monotonic,max_adverse_move_pct,hit_within_horizon,price_source,feature_mode,n_features,signal_threshold,signal_threshold_trade,direction_thr_down,direction_thr_up,test_signal_move_f1,test_direction_up_f1,test_direction_down_f1,test_combined_acc,test_combined_macro_f1,config_path,base_result_path,final_result_path,changes_vs_prev_in_series
,nv,nv2_5_thr1p_0pct_tolerant0p4pct,5,0.1,-0.1,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_5_thr1p_0pct_tolerant0p4pct_config.json,,,Up-Schwelle: 90.00% → 10.00% | Down-Schwelle: -90.00% → -10.00%
,nv,nv2_6_thr0p_8pct_tolerant0p4pct,6,0.08,-0.08,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_6_thr0p_8pct_tolerant0p4pct_config.json,,,Horizont (h): 5 → 6 | Up-Schwelle: 10.00% → 8.00% | Down-Schwelle: -10.00% → -8.00%
,nv,nv2_6_thr1p_0pct_tolerant0p1pct,6,0.1,-0.1,False,0.001,,,,,,,,,,,,,,data/processed/experiments/nv2_6_thr1p_0pct_tolerant0p1pct_config.json,,,Up-Schwelle: 8.00% → 10.00% | Down-Schwelle: -8.00% → -10.00% | max_adverse_move_pct: 0.40% → 0.10%
,nv,nv2_6_thr1p_0pct_tolerant0p4pct,6,0.1,-0.1,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_6_thr1p_0pct_tolerant0p4pct_config.json,,,max_adverse_move_pct: 0.10% → 0.40%
,nv,nv2_h4_thr0p_5pct_tolerant0p4pct,4,0.05,-0.05,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h4_thr0p_5pct_tolerant0p4pct_config.json,,,Horizont (h): 6 → 4 | Up-Schwelle: 10.00% → 5.00% | Down-Schwelle: -10.00% → -5.00%
,nv,nv2_h4_thr0p_65pct_tolerant0p4pct,4,0.065,-0.065,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h4_thr0p_65pct_tolerant0p4pct_config.json,,,Up-Schwelle: 5.00% → 6.50% | Down-Schwelle: -5.00% → -6.50%
,nv,nv2_h4_thr0p_7pct_tolerant0p4pct,4,0.07,-0.07,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h4_thr0p_7pct_tolerant0p4pct_config.json,,,Up-Schwelle: 6.50% → 7.00% | Down-Schwelle: -6.50% → -7.00%
,nv,nv2_h5_thr1p_5pct_tolerant0p4pct,5,0.15,-0.15,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h5_thr1p_5pct_tolerant0p4pct_config.json,,,Horizont (h): 4 → 5 | Up-Schwelle: 7.00% → 15.00% | Down-Schwelle: -7.00% → -15.00%
,nv,nv2_h5_thr2p_tolerant0p4pct,5,0.2,-0.2,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h5_thr2p_tolerant0p4pct_config.json,,,Up-Schwelle: 15.00% → 20.00% | Down-Schwelle: -15.00% → -20.00%
,nv,nv2_h6_thr1p_5pct_tolerant0p4pct,6,0.15,-0.15,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h6_thr1p_5pct_tolerant0p4pct_config.json,,,Horizont (h): 5 → 6 | Up-Schwelle: 20.00% → 15.00% | Down-Schwelle: -20.00% → -15.00%
,nv,nv2_h6_thr2p_tolerant0p4pct,6,0.2,-0.2,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h6_thr2p_tolerant0p4pct_config.json,,,Up-Schwelle: 15.00% → 20.00% | Down-Schwelle: -15.00% → -20.00%
,nv,nv2_h8_thr1p_5pct_tolerant0p4pct,8,0.15,-0.15,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv2_h8_thr1p_5pct_tolerant0p4pct_config.json,,,Horizont (h): 6 → 8 | Up-Schwelle: 20.00% → 15.00% | Down-Schwelle: -20.00% → -15.00%
,nv,nv3_h4_thr1p_5pct_tolerant0p5pct,4,0.015,-0.15,False,0.005,,,,,,,,,,,,,,data/processed/experiments/nv3_h4_thr1p_5pct_tolerant0p5pct_config.json,,,Horizont (h): 8 → 4 | Up-Schwelle: 15.00% → 1.50% | max_adverse_move_pct: 0.40% → 0.50%
,nv,nv3_h4_thr2p_0pct_tolerant0p4pct,4,0.02,-0.02,False,0.004,,,,,,,,,,,,,,data/processed/experiments/nv3_h4_thr2p_0pct_tolerant0p4pct_config.json,,,Up-Schwelle: 1.50% → 2.00% | Down-Schwelle: -15.00% → -2.00% | max_adverse_move_pct: 0.50% → 0.40%
,nv,nv3_h5_thr0p_9pct_tolerant0p5pct,5,0.009,-0.09,False,0.005,,,,,,,,,,,,,,data/processed/experiments/nv3_h5_thr0p_9pct_tolerant0p5pct_config.json,,,Horizont (h): 4 → 5 | Up-Schwelle: 2.00% → 0.90% | Down-Schwelle: -2.00% → -9.00% | max_adverse_move_pct: 0.40% → 0.50%
,nv,nv3_h5_thr1p_0pct_tolerant0p5pct,5,0.01,-0.1,False,0.005,,,,,,,,,,,,,,data/processed/experiments/nv3_h5_thr1p_0pct_tolerant0p5pct_config.json,,,Up-Schwelle: 0.90% → 1.00% | Down-Schwelle: -9.00% → -10.00%
,nv,nv22_h4_thr0p_25pct_tolerant_p_pct_55p,4,0.0025,-0.025,False,,,,,,,,,,,,,,,data/processed/experiments/nv22_h4_thr0p_25pct_tolerant_p_pct_55p_config.json,,,Horizont (h): 5 → 4 | Up-Schwelle: 1.00% → 0.25% | Down-Schwelle: -10.00% → -2.50% | max_adverse_move_pct: 0.50% → —
,nv,nv22_h4_thr0p_3pct_tolerant_p_pct_51p,4,0.003,-0.03,False,,,,,,,,,,,,,,,data/processed/experiments/nv22_h4_thr0p_3pct_tolerant_p_pct_51p_config.json,,,Up-Schwelle: 0.25% → 0.30% | Down-Schwelle: -2.50% → -3.00%
,nv,nv22_h4_thr0p_3pct_tolerant_p_pct_5p,4,0.003,-0.03,False,,,,,,,,,,,,,,,data/processed/experiments/nv22_h4_thr0p_3pct_tolerant_p_pct_5p_config.json,,,
,nv,nv27_h6_thr1p_0pct_strict_p_pct_5p,6,0.01,-0.01,False,0.005,,,,,,,,,,,,,,data/processed/experiments/nv27_h6_thr1p_0pct_strict_p_pct_5p_config.json,,,Horizont (h): 4 → 6 | Up-Schwelle: 0.30% → 1.00% | Down-Schwelle: -3.00% → -1.00% | max_adverse_move_pct: — → 0.50%
,nv,nv28_h6_thr2p_0pct_tolerant_1p_pct_5p,6,0.02,-0.02,False,0.01,,,,,,,,,,,,,,data/processed/experiments/nv28_h6_thr2p_0pct_tolerant_1p_pct_5p_config.json,,,Up-Schwelle: 1.00% → 2.00% | Down-Schwelle: -1.00% → -2.00% | max_adverse_move_pct: 0.50% → 1.00%
,nv,nv28_h6_thr2p_0pct_tolerant_p_pct_5p,6,0.02,-0.02,False,,,,,,,,,,,,,,,data/processed/experiments/nv28_h6_thr2p_0pct_tolerant_p_pct_5p_config.json,,,max_adverse_move_pct: 1.00% → —
,nv,nv28_h6_thr3p_0pct_tolerant_1p_pct_5p,6,0.03,-0.03,False,0.01,,,,,,,,,,,,,,data/processed/experiments/nv28_h6_thr3p_0pct_tolerant_1p_pct_5p_config.json,,,Up-Schwelle: 2.00% → 3.00% | Down-Schwelle: -2.00% → -3.00% | max_adverse_move_pct: — → 1.00%
,nv,nv28_h6_thr3p_0pct_tolerant_p_pct_5p,6,0.03,-0.03,False,0.005,,,,,,,,,,,,,,data/processed/experiments/nv28_h6_thr3p_0pct_tolerant_p_pct_5p_config.json,,,max_adverse_move_pct: 1.00% → 0.50%
