model,split,precision_pos,recall_pos,f1_pos
signal,train,0.5434131736526946,0.8422273781902552,0.6606005459508644
signal,val,0.21393034825870647,0.22872340425531915,0.2210796915167095
signal,test,0.25609756097560976,0.3333333333333333,0.2896551724137931
direction,train,0.786046511627907,0.7191489361702128,0.7511111111111111
direction,val,0.504424778761062,0.6867469879518072,0.5816326530612245
direction,test,0.6666666666666666,0.6818181818181818,0.6741573033707865
